idProd,nameProd,subCat,PCategory,SectionProduc,General
A170058029054010,CAFETERA 12 TAZAS WHITELINE,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171048079054010,REFRIGERADORA GE SBS 755 LT INOX,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172048079054010,REFRIGERADORA GE SBS 615 LT INOX,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172059020135010,LICUADORA OSTER 700W 3VL 1.5L REVERSIBLE NEGRO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173049040025010,COCINA A GAS MABE 4Q INOX,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A174059020145010,OLLA ARROCERA WHITELINE 1.2 LT (5 TAZAS) GRIS,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175059020035010,BATIDORA DE INMERSION WHITELINE 3 EN 1 / 400 W NEGRO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A176059020145010,OLLA ARROCERA WHITELINE 1.8 LT (8 TAZAS) NEGRO,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A178059020055010,CAFETERA WHITELINE 12 TAZAS (1.5 LITROS) NEGRO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179059020085010,EXPRIMIDOR DE CITRICOS BELIA NEGRO,EXPRIMIDOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A170050021055010,CAFETERA WHITELINE 2 TAZAS / MUGS CERAMICA NEGRO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171040081035010,LAVADORA SAMSUNG CARGA FRONTAL 22 KG SILVER,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A172040091025010,SECADORA SAMSUNG A GAS CARGA FRONTAL MULTISTEAM Y SENSOR DRY 22 KG SILVER,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A173040091025010,SECADORA SAMSUNG A GAS CARGA SUPERIOR 19 KG GRIS,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A174040071055010,SIDE BY SIDE SAMSUNG INVERTER 638 LT SILVER,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175040071045010,REFIRGERADORA SAMSUNG BESPOKE 387 LT GLAM WHITE,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A176040071055010,SIDE BY SIDE SAMSUNG INVERTER 685 LT NEGRO,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177040081035010,LAVADORA SAMSUNG CARGA FRONTAL 24 KG NEGRO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A178040091025010,SECADORA SAMSUNG A GAS CARGA SUPERIOR 22 KG BLANCO,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A170041091025010,SECADORA SAMSUNG A GAS CARGA FRONTAL MULTISTEAM Y SENSOR DRY 22 KG BLANCO,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A172041071045010,REFRIGERADORA SAMSUNG BESPOKE 323 LT CLEAN PINK,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173041091025010,SECADORA SAMSUNG A GAS CARGA FRONTAL 24 KG NEGRO,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A174041071055010,REFRIGERADORA SAMSUNG TOP MOUNT FREEZER CON COMPRESOR DIGITAL INVERTER 478 LT SILVER,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175041071055010,REFRIGERADORA INVERTER OSTER 570LT/ 20PIES/ GRIS/ DISP,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A176041071055010,REFRIGERADORA FRENCH DOOR OSTER 574LT/ 20P/ GRIS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177041071055010,REFREIGERADORA INVERTER OSTER 518 LT. GRIS CON DISPENSADOR,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178041071055010,REFRIGERADORA FRENCH DOOR OSTER 545LT/ 19.2P/ GRIS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175052021085010,EXPRIMIDOR DE CITRICOS XB543 WATSON NEGRO,EXPRIMIDOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A176052021135010,LICUADORA PORTATIL WATSON BLANCO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177052021155010,FREIDORA DE AIRE WATSON - 6LT NEGRO,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A178052021135010,LICUADORA WATSON BL1703A PLATEADO Y NEGRO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179042041025010,COCINA VENUS 30 INCH ECOLINE NEGRO MATE,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A170043041025010,COCINETA RAGAZZA II 5Q CT INOX PLUS ECOLINE,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A171043041025010,COCINA BIANCA 24 INCH C/T ECOLINE SILVER,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A172043071045010,NEVERA ECOLINE 10 PIES NO FROST TITANIUM  D,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174043041025010,COCINA NADIA 24 C/T ECOLINE INOX,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A175043041025010,COCINA CORINNA 30 INCH C/T ECOLINE SILVER,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A176043041025010,COCINA AMARIS 21 INCH ECOLINE NEGRO MATE,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A177043041025010,COCINA LUNA 24 INCH ECOLINE NEGRO MATE,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A178053021135010,LICUADORA WHITE LINE 1.5 LT 400W NEGRO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179053021175010,PLANCHA ASADORA RACLETTE WHITELINE 1200 W NEGRO,PARRILLA ELECTRICA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170054021135010,LICUADORA OSTER REVERSIBLE 1500W Y BLEND-N-GO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171054021145010,OLLA ARROCERA MULTIUSOS OSTER BLANCA DE 10 TAZAS 700W/ 1.8 LT,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A172054021185010,MINI PICATODO OSTER 70W 1.5TZ 0.3LT NEGRO,PICATODO Y PROCESADOR,COCINA,PEQUEÑO  APARATO,ELECTRO
A173054021055010,CAFETERA OSTER 4 TZ EXPRESSO Y CAPUCCINO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175044081055010,LAVADORA DOBLE TINA CYCLONE CARE  15KG BLANCO WHITE WESTINGHOUSE,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A176044081055010,LAVADORA SEMIAUTOMÁTICA MABE 13 KG,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A172057021155010,FREIDORA DE AIRE ELECTROLUX 5 LITROS,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173047071055010,REFRIGERADOR NO FROST SIDE BY SIDE ELECTROLUX INVERTER 532LITROS SILVER,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174047081035010,LAVADORA AUTOMATICA MABE LMA77113CBAB0 17 KG BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A175047081035010,LAVADORA AUTOMATICA MABE LMA79113VBAB0 19 KG BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A176047081035010,LAVADORA AUTOMATICA MABE LMH72201WBAB1 22 KG BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A178047081035010,LAVADORA AUTOMATICA MABE LMH74201WDAB1 24 KG DIAMOND GRAY,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179047071025010,MINI REFRI CHEFMAN PORTATIL 4LTS PUERTA AJUSTE TIBIO-FRIO 0-60 GRD CELCIUS ROSADO,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170048071025010,MINI REFRI CHEFMAN PORTATIL 4LTS PUERTA PIZARRON AJUSTE TIBIO-FRIO 0-60 GRD CELCIUS NEGRO,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A171048071025010,MINI REFRI CHEFMAN PORTATIL 4LTS PUERTA AJUSTE TIBIO-FRIO 0-60 GRD CELCIUS BLANCO,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172048071025010,MINI REFRI CHEFMAN PORTATIL 4LTS PUERTA AJUSTE TIBIO-FRIO 0-60 GRD CELCIUS NEGRO,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173048071025010,MINI REFRI CHEFMAN PORTATIL 4LTS PUERTA ESPEJO AJUSTE TIBIO-FRIO 0-60 GRD CELCIUS NEGRO,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A171049071055010,REFRIGERADORA SAMSUNG BESPOKE SBS BEVERAGE CENTER 640LT CLEAN NAVY / CLEAN WHITE,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172049081035010,LAVADORA SAMSUNG CARGA SUPERIOR DE 20 KG BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A173049071055010,REFRIGERADORA SAMSUNG BESPOKE SBS FABRICADOR DUAL DE HIELO 640LT SATIN GRAY / CLEAN WHITE,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174049091035010,SECADORA ELECTRICA SAMSUNG CARGA SUPERIOR 22 KG BLANCO,ELECTRICAS,SECADORAS,GAMA  BLANCA,ELECTRO
A175049071055010,REFRIGERADORA SAMSUNG SBS INVERTER 602 LT GRIS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A176049081035010,LAVADORA SAMSUNG CARGA SUPERIOR 22 KG NEGRO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A177049091025010,SECADORA A GAS SAMSUNG 22 KG NEGRO,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A178049081035010,LAVADORA LG INVERTER 19KG GRIS,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A173050022055010,CAFETERA OSTER CAPP/ESPRESSO/DISP LECHE,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177040082055010,LAVADORA SEMIAUTOMÁTICA DOBLE TINA 35 LB MABE LMDX6124HBAB0,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A178040072045010,VITRINA 321 LITROS INDURAMA VFV 400 LARGE S50 BLANCO,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170051022155010,FREIDORA DE AIRE WARENHAUS 5 LITROS,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A176051022105010,HORNILLA ELECTRICA 600 VÁTIOS,HORNILLAS ELECTRICAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177051022115010,MICROONDAS PANASONIC 0.7 20 LITROS BLACK,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178051022115010,MICROONDAS DE 62 LTS. PANASONIC COLOR ACERO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179041072035010,REFRIGERADORA CHALLENGER CR266 TITANIUM NO FROST TITANIUM,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170042072035010,REFRIGERADORA CHALLENGER CR249 TITANIUM NO FROST TITANIUM,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A171042072035010,REFRIGERADORA CHALLENGER CR256 TITANIUM FROST  TITANIUM,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172042072045010,REFRIGERADORA CHALLENGER CR317 TITANIUM NO FROST TITANIUM,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173042072035010,REFRIGERADORA CHALLENGER CR290 TITANIUM NO FROST TITANIUM,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177052022095010,EXTRACTOR DE JUGOS 400W NEGRO BLACK & DECKER,EXTRACTOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A173043082035010,LAVADORA WHIRLPOOL 18KG IMPELLER WWG18BSHLA,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174043072045010,REFRIGERADORA SAMSUNG RT29K500 308 LITROS,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A176043072055010,REFRIGERADORA FRENCH DOOR SAMSUNG 898 LITROS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177043072055010,REFRIGERADORA SAMSUNG RT48 491 LITROS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178043082035010,LAVADORA LG CARGA FRONTAL GRIS 22 KG,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179043092025010,SECADORA A GAS LG DF22WA 22KG,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A170044092025010,SECADORA A GAS LG LG-DT21VS 21KG,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A171044072055010,REFRIGERADORA LG GT57BPSX 595 LITROS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172054022155010,FREIDORA DE AIRE POWERXL 5.7 LITROS,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173054022155010,OLLA FREIDORA DE AIRE POWERXL 7.5,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A174054022145010,OLLA ARROCERA 1.8 LITROS 700W IMACO ACERO,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175044082055010,LAVADORA SEMIAUTOMATICA LG 15KG,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A177044072055010,REFRIGERADORA LG SIDE BY SIDE COLOR PLATINUM SILVER 508 LITROS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178054022155010,FREIDORA DE AIRE LONGTIME 3.5 LITROS COLOR NEGRO,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179054022155010,FREIDORA DE AIRE LONGTIME 3.5 LITROS COLOR TURQUESA,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173055022115010,MICROONDAS PANASONIC 0.7 20 LITROS BLACK,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174055022115010,HORNO MICROONDAS PANASONIC 25 LITROS 900 WATTS NEGRO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175055022125010,HORNO ROSTICERO 52 LITROS SANKEY 1500 WATTS,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A176045072055010,REFRIGERADORA ELECTROLUX 402 LITROS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178045072055010,REFRIGERADOR NO FROST SBS ELECTROLUX INVERTER 529LT BLACK,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179045072055010,REFRIGERADOR FRENCH DOOR ELECTROLUX INVERTER+INTELIGENCIA ARTIFICIAL 587 LT SILVER,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173056022195010,WAFFLERA POWER XL 700W,SANDUCHERAS Y WAFLERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174046062025010,CONGELADOR HORIZONTAL MABE 145 L BRUTOS BLANCO ALASKA145B5,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A175046042025010,COCINA MABE 4Q EM6060FX2 CON HORNO 24,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A177056022155010,FREIDORA DE AIRE GK 8LT EXPERIENCE WINDOW,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179056022155010,FREIDORA DE AIRE GOURMET KITCHEN DOBLE CESTA 5.5 LT + 3.5 LT,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A171047042025010,COCINA INDURAMA MURCIA QZ CROMA C32 S01,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A172047042025010,COCINA INDURAMA MERIDA QZ CROMA C24 S01,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A173047062025010,CONGELADOR VERTICAL  INDURAMA CVI-520,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A172058022115010,MICROONDAS INDURAMA 20 LITROS MWI-20BL,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173048082035010,LAVADORA LG WT18WV6 40 LIBRAS BLANCA,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A178059023055010,CAFETERA ELETRICA CON JARRA DE VIDRIO (12 TAZAS),CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179059023155010,HORNO AIR FRYER WATSON TO9706B-UL,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173041074055010,REFRIGERADOR NO FROST SBS ELECTROLUX INVERTER 442LITROS SILVER,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174055024125010,HORNO ELECTRICO 30 LITROS CONVECTION GOURMET KITCHEN,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A175055024055010,CAFETERA 12 TAZAS GOURMET KITCHEN,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176055024215010,TOSTADORA 2 PANES GOURMET KITCHEN,TOSTADORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A177055024195010,SANDUCHERA 2 PANES GOURMET KITCHEN,SANDUCHERAS Y WAFLERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178055024195010,SANDUCHERA CON GRILL GOURMET KITCHEN,SANDUCHERAS Y WAFLERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A170046074055010,REFRIGERADORA SAMSUNG 585 LITROS FAMILY HUB PANTALLA,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A171056024135010,LICUADORA IMUSA ULTRA FORCE INOX 8 VELOCIDADES 600 WATTS 2.2 LITROS,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172056024135010,LICUADORA IMUSA INFINIX FORCE 1O VELOCIDADES 600 WATTS 1.7 LITROS,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174056024135010,LICUADORA K400 KITCHENAID,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175056024045010,BATIDORA TAZÓN ELEVABLE KITCHENAID 5.6 LITROS GRIS,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A176056024035010,TAZÓN DE REPOSTERÍA KITCHENAID PLATEADO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A177056024045010,BATIDOR DE REPOSTERÍA KITCHENAID PLATEADO,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A178056024035010,MOLINO DE CAFÉ KITCHENAID 4 OZ ROJO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A179056024035010,ADITAMENTO KITCHENAID RODILLO PARA PASTA PLATEADO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A170057024045010,BATIDOR DE REPOSTERÍA KITCHENAID PLATEADO,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A171057024135010,LICUADORA K150 KITCHENAID AZUL,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172057024135010,VASO DE LICUADORA KITCHENAID PERSONAL DE 16 OZ,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173057024035010,BATIDOR DE REPOSTERÍA KITCHENAID BLANCO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A175057024045010,BATIDORA TAZÓN ELEVABLE KITCHENAID 5.6 LITROS ROJO,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A176057024135010,LICUADORA K400 KITCHENAID PISTACHIO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177057024135010,LICUADORA K400 KITCHENAID AZUL,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178057024035010,MAQUINA ESPRESSO KITCHENAID NEGRO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A179057024035010,BATIDOR DE REPOSTERÍA KITCHENAID PLATEADO,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A170043075045010,REFRIGERADORA ECOLINE 311 LITROS INOX NO FROST,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A171043075035010,REFRIGERADORA 271 LITRO ECOLINE INOX,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173053025115010,VENUS PLUS 30  C/T EC ECOLINE NEGRO MATE,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174043085045010,LAVADORA SANKEY WM-A1979PG 19KBL SILVER,SEMIAUTOMATICA DE 15 A 20 LBS,LAVADORAS,GAMA  BLANCA,ELECTRO
A175043055035010,HORNO A GAS 24  EC ECOLINE INOX,HORNOS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A176043045045010,HORNO A GAS 24  EC ECOLINE NEGRO MATE,COCINETAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A177043075035010,NEVERA ECOLINE 243 LTRS NO FROST INOX M,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178043065035010,CONGELADOR RFC-1670 (419 LTRS.),VERTICAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A179043085025010,LAVADORA SEMIAUTOMATICA DOBLE TINA 16KG ECOLINE,AUTOMATICA HASTA 30 LBS,LAVADORAS,GAMA  BLANCA,ELECTRO
A170054025115010,ISABELA PLUS 30 C/T EC ECOLINE INOX,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171054025125010,WAFLERA CHEFMAN ESTILO BELGA REDONDA 4 SECCIONES 700W ANTIADHERENTE ROJO,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A172054025125010,MICROONDA CHEFMAN 20LTS 700W 6 FUNCIONES NEGRA,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A174054025155010,FREIDORA DE AIRE CHEFMAN CON HORNO 10LTS PANTALLA TOUCH 1700W APAGADO AUT. NEGRO,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175054025125010,CREPERA CHEFMAN 12PULG. REDONDONDO 1000W CTRL TEMPERATURA ANTIADHERENTE NEGRO,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A177054025125010,TERMOMETRO CHEF IQ INALAMBRICO SMART BT WIFI PARA PROTEINA NEGRO,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A178054025235010,MOLINO SAL Y PIMIENTA KALORIK ELECTRICO 2PCS RECARGABLE CERAMICA-ACERO INOX. COLOR COBRIZO,ACCESORIOS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179054025125010,WAFLERA KALORIK ESTILO BELGA 4 SECCIONES ANTIADHERENTE 45 GRADOS SILVER,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A170055025125010,HORNO TOSTADOR AIRFRYER CHEFMAN 20LTS 7 EN 1 PERILLAS APAGADO AUT. ACERO INOX.,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A172055025235010,CERRADURA KWIKSET HALO SMART CON CODIGO-250 USUARIOS TACTIL HISTORIAL NIQUEL SATINADO,ACCESORIOS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173055025155010,PARRILLA ELECTRICA GEORGE FOREMAN 240W SUPERFICIE DE COCCION 15 PORCIONES,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175055025235010,CERRADURA KWIKSET HALO SMART 100 HUELLAS DACTILARES HISTORIAL NEGRO MATE,ACCESORIOS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176055025155010,FREIDORA DE AIRE TURBOFRY CHEFMAN 5.5LTS 1500W PANTALLA TOUCH-INDICADOR SHAKE- COLOR NEGRO,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A178055025155010,FREIDORA DE AIRE CHEFMAN 7.6LTS PANTALLA TOUCH 1300W CON VISUALIZACION NEGRO,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179055025155010,FREIDORA DE AIRE Y PARRILLA CHEFMAN 2 EN 1-PROGRAMABLE-6.6LTS-1700W-TERMOMETRO INCL.-ACERO INOX.,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A171056025155010,FREIDORA DE AIRE CHEFMAN 11.35LTS-1700W-17 AJUSTES- PANEL DIG.-APAGADO AUT.-TERMOMETRO INCL-VISUALIZ,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
